2902 cents,52:54 37:1 23:1 17:2,0.00326 seconds
2902 cents,52:54 37:1 23:1 17:2,0.00244 seconds
2903 cents,52:54 37:1 23:1 17:2 1:1,0.00507 seconds
2903 cents,52:54 37:1 23:1 17:2 1:1,0.00362 seconds
2904 cents,52:55 37:1 7:1,0.00280 seconds
2904 cents,52:55 37:1 7:1,0.00248 seconds
2905 cents,52:54 37:2 23:1,0.00349 seconds
2905 cents,52:54 37:2 23:1,0.00590 seconds
2906 cents,52:55 23:2,0.00345 seconds
2906 cents,52:55 23:2,0.00256 seconds
2907 cents,52:55 23:2 1:1,0.00245 seconds
2907 cents,52:55 23:2 1:1,0.00419 seconds
2908 cents,52:54 37:1 23:2 17:1,0.00388 seconds
2908 cents,52:54 37:1 23:2 17:1,0.00262 seconds
2909 cents,52:54 37:1 23:2 17:1 1:1,0.00201 seconds
2909 cents,52:54 37:1 23:2 17:1 1:1,0.00179 seconds
2910 cents,52:53 37:2 23:2 17:2,0.00300 seconds
2910 cents,52:53 37:2 23:2 17:2,0.00242 seconds
2911 cents,52:55 37:1 7:2,0.00262 seconds
2911 cents,52:55 37:1 7:2,0.00237 seconds
2912 cents,52:56,0.00416 seconds
2912 cents,52:56,0.00347 seconds
2913 cents,52:56 1:1,0.00370 seconds
2913 cents,52:56 1:1,0.00319 seconds
2914 cents,52:55 37:1 17:1,0.00250 seconds
2914 cents,52:55 37:1 17:1,0.00223 seconds
2915 cents,52:55 37:1 17:1 1:1,0.00320 seconds
2915 cents,52:55 37:1 17:1 1:1,0.00251 seconds
2916 cents,52:54 37:2 17:2,0.00296 seconds
2916 cents,52:54 37:2 17:2,0.00244 seconds
2917 cents,52:55 23:1 17:2,0.00227 seconds
2917 cents,52:55 23:1 17:2,0.00261 seconds
2918 cents,52:55 23:1 17:2 1:1,0.00279 seconds
2918 cents,52:55 23:1 17:2 1:1,0.00239 seconds
2919 cents,52:56 7:1,0.00230 seconds
2919 cents,52:56 7:1,0.00242 seconds
2920 cents,52:55 37:1 23:1,0.00325 seconds
2920 cents,52:55 37:1 23:1,0.00230 seconds
2921 cents,52:55 37:1 23:1 1:1,0.00365 seconds
2921 cents,52:55 37:1 23:1 1:1,0.00236 seconds
2922 cents,52:54 37:2 23:1 17:1,0.00307 seconds
2922 cents,52:54 37:2 23:1 17:1,0.00274 seconds
2923 cents,52:55 23:2 17:1,0.00470 seconds
2923 cents,52:55 23:2 17:1,0.00492 seconds
2924 cents,52:55 23:2 17:1 1:1,0.00303 seconds
2924 cents,52:55 23:2 17:1 1:1,0.00289 seconds
2925 cents,52:54 37:1 23:2 17:2,0.00251 seconds
2925 cents,52:54 37:1 23:2 17:2,0.00256 seconds
2926 cents,52:56 7:2,0.00307 seconds
2926 cents,52:56 7:2,0.00284 seconds
2927 cents,52:55 37:1 23:1 7:1,0.00360 seconds
2927 cents,52:55 37:1 23:1 7:1,0.00248 seconds
2928 cents,52:54 37:2 23:2,0.00323 seconds
2928 cents,52:54 37:2 23:2,0.00271 seconds
2929 cents,52:56 17:1,0.00376 seconds
2929 cents,52:56 17:1,0.00305 seconds
2930 cents,52:56 17:1 1:1,0.00299 seconds
2930 cents,52:56 17:1 1:1,0.00268 seconds
2931 cents,52:55 37:1 17:2,0.00431 seconds
2931 cents,52:55 37:1 17:2,0.00562 seconds
2932 cents,52:55 37:1 17:2 1:1,0.00260 seconds
2932 cents,52:55 37:1 17:2 1:1,0.00470 seconds
2933 cents,52:56 7:3,0.00430 seconds
2933 cents,52:56 7:3,0.00286 seconds
2934 cents,52:55 37:2,0.00278 seconds
2934 cents,52:55 37:2,0.00253 seconds
2935 cents,52:56 23:1,0.00277 seconds
2935 cents,52:56 23:1,0.00414 seconds
2936 cents,52:56 23:1 1:1,0.00295 seconds
2936 cents,52:56 23:1 1:1,0.00258 seconds
2937 cents,52:55 37:1 23:1 17:1,0.00356 seconds
2937 cents,52:55 37:1 23:1 17:1,0.00371 seconds
2938 cents,52:55 37:1 23:1 17:1 1:1,0.00316 seconds
2938 cents,52:55 37:1 23:1 17:1 1:1,0.00268 seconds
2939 cents,52:54 37:2 23:1 17:2,0.00257 seconds
2939 cents,52:54 37:2 23:1 17:2,0.00272 seconds
2940 cents,52:55 23:2 17:2,0.00358 seconds
2940 cents,52:55 23:2 17:2,0.00339 seconds
2941 cents,52:55 37:2 7:1,0.00326 seconds
2941 cents,52:55 37:2 7:1,0.00245 seconds
2942 cents,52:56 23:1 7:1,0.00335 seconds
2942 cents,52:56 23:1 7:1,0.00335 seconds
2943 cents,52:55 37:1 23:2,0.00428 seconds
2943 cents,52:55 37:1 23:2,0.00286 seconds
2944 cents,52:55 37:1 23:2 1:1,0.00444 seconds
2944 cents,52:55 37:1 23:2 1:1,0.00271 seconds
2945 cents,52:54 37:2 23:2 17:1,0.00390 seconds
2945 cents,52:54 37:2 23:2 17:1,0.00289 seconds
2946 cents,52:56 17:2,0.00258 seconds
2946 cents,52:56 17:2,0.00402 seconds
2947 cents,52:56 17:2 1:1,0.00496 seconds
2947 cents,52:56 17:2 1:1,0.00311 seconds
2948 cents,52:55 37:2 7:2,0.00542 seconds
2948 cents,52:55 37:2 7:2,0.00528 seconds
2949 cents,52:56 37:1,0.00358 seconds
2949 cents,52:56 37:1,0.00458 seconds
2950 cents,52:56 37:1 1:1,0.00292 seconds
2950 cents,52:56 37:1 1:1,0.00270 seconds
2951 cents,52:55 37:2 17:1,0.00364 seconds
2951 cents,52:55 37:2 17:1,0.00280 seconds
2952 cents,52:56 23:1 17:1,0.00281 seconds
2952 cents,52:56 23:1 17:1,0.00257 seconds
2953 cents,52:56 23:1 17:1 1:1,0.00314 seconds
2953 cents,52:56 23:1 17:1 1:1,0.00350 seconds
2954 cents,52:55 37:1 23:1 17:2,0.00558 seconds
2954 cents,52:55 37:1 23:1 17:2,0.00503 seconds
2955 cents,52:55 37:1 23:1 17:2 1:1,0.00343 seconds
2955 cents,52:55 37:1 23:1 17:2 1:1,0.00397 seconds
2956 cents,52:56 37:1 7:1,0.00281 seconds
2956 cents,52:56 37:1 7:1,0.00286 seconds
2957 cents,52:55 37:2 23:1,0.00534 seconds
2957 cents,52:55 37:2 23:1,0.00521 seconds
2958 cents,52:56 23:2,0.00530 seconds
2958 cents,52:56 23:2,0.00327 seconds
2959 cents,52:56 23:2 1:1,0.00483 seconds
2959 cents,52:56 23:2 1:1,0.00287 seconds
2960 cents,52:55 37:1 23:2 17:1,0.00344 seconds
2960 cents,52:55 37:1 23:2 17:1,0.00415 seconds
2961 cents,52:55 37:1 23:2 17:1 1:1,0.00472 seconds
2961 cents,52:55 37:1 23:2 17:1 1:1,0.00438 seconds
2962 cents,52:54 37:2 23:2 17:2,0.00492 seconds
2962 cents,52:54 37:2 23:2 17:2,0.00433 seconds
2963 cents,52:56 37:1 7:2,0.00516 seconds
2963 cents,52:56 37:1 7:2,0.00527 seconds
2964 cents,52:57,0.00344 seconds
2964 cents,52:57,0.00305 seconds
2965 cents,52:57 1:1,0.00233 seconds
2965 cents,52:57 1:1,0.00218 seconds
2966 cents,52:56 37:1 17:1,0.00451 seconds
2966 cents,52:56 37:1 17:1,0.00430 seconds
2967 cents,52:56 37:1 17:1 1:1,0.00393 seconds
2967 cents,52:56 37:1 17:1 1:1,0.00461 seconds
2968 cents,52:55 37:2 17:2,0.00487 seconds
2968 cents,52:55 37:2 17:2,0.00342 seconds
2969 cents,52:56 23:1 17:2,0.00298 seconds
2969 cents,52:56 23:1 17:2,0.00235 seconds
2970 cents,52:56 23:1 17:2 1:1,0.00497 seconds
2970 cents,52:56 23:1 17:2 1:1,0.00371 seconds
2971 cents,52:57 7:1,0.00297 seconds
2971 cents,52:57 7:1,0.00289 seconds
2972 cents,52:56 37:1 23:1,0.00247 seconds
2972 cents,52:56 37:1 23:1,0.00257 seconds
2973 cents,52:56 37:1 23:1 1:1,0.00369 seconds
2973 cents,52:56 37:1 23:1 1:1,0.00266 seconds
2974 cents,52:55 37:2 23:1 17:1,0.00388 seconds
2974 cents,52:55 37:2 23:1 17:1,0.00476 seconds
2975 cents,52:56 23:2 17:1,0.00315 seconds
2975 cents,52:56 23:2 17:1,0.00258 seconds
2976 cents,52:56 23:2 17:1 1:1,0.00266 seconds
2976 cents,52:56 23:2 17:1 1:1,0.00246 seconds
2977 cents,52:55 37:1 23:2 17:2,0.00297 seconds
2977 cents,52:55 37:1 23:2 17:2,0.00244 seconds
2978 cents,52:57 7:2,0.00312 seconds
2978 cents,52:57 7:2,0.00299 seconds
2979 cents,52:56 37:1 23:1 7:1,0.00240 seconds
2979 cents,52:56 37:1 23:1 7:1,0.00238 seconds
2980 cents,52:55 37:2 23:2,0.00299 seconds
2980 cents,52:55 37:2 23:2,0.00289 seconds
2981 cents,52:57 17:1,0.00371 seconds
2981 cents,52:57 17:1,0.00237 seconds
2982 cents,52:57 17:1 1:1,0.00316 seconds
2982 cents,52:57 17:1 1:1,0.00336 seconds
2983 cents,52:56 37:1 17:2,0.00365 seconds
2983 cents,52:56 37:1 17:2,0.00474 seconds
2984 cents,52:56 37:1 17:2 1:1,0.00312 seconds
2984 cents,52:56 37:1 17:2 1:1,0.00324 seconds
2985 cents,52:57 7:3,0.00365 seconds
2985 cents,52:57 7:3,0.00256 seconds
2986 cents,52:56 37:2,0.00263 seconds
2986 cents,52:56 37:2,0.00256 seconds
2987 cents,52:57 23:1,0.00267 seconds
2987 cents,52:57 23:1,0.00355 seconds
2988 cents,52:57 23:1 1:1,0.00488 seconds
2988 cents,52:57 23:1 1:1,0.00493 seconds
2989 cents,52:56 37:1 23:1 17:1,0.00400 seconds
2989 cents,52:56 37:1 23:1 17:1,0.00394 seconds
2990 cents,52:56 37:1 23:1 17:1 1:1,0.00330 seconds
2990 cents,52:56 37:1 23:1 17:1 1:1,0.00253 seconds
2991 cents,52:55 37:2 23:1 17:2,0.00273 seconds
2991 cents,52:55 37:2 23:1 17:2,0.00465 seconds
2992 cents,52:56 23:2 17:2,0.00599 seconds
2992 cents,52:56 23:2 17:2,0.00512 seconds
2993 cents,52:56 37:2 7:1,0.00525 seconds
2993 cents,52:56 37:2 7:1,0.00549 seconds
2994 cents,52:57 23:1 7:1,0.00560 seconds
2994 cents,52:57 23:1 7:1,0.00485 seconds
2995 cents,52:56 37:1 23:2,0.00382 seconds
2995 cents,52:56 37:1 23:2,0.00252 seconds
2996 cents,52:56 37:1 23:2 1:1,0.00412 seconds
2996 cents,52:56 37:1 23:2 1:1,0.00375 seconds
2997 cents,52:55 37:2 23:2 17:1,0.00613 seconds
2997 cents,52:55 37:2 23:2 17:1,0.00529 seconds
2998 cents,52:57 17:2,0.00499 seconds
2998 cents,52:57 17:2,0.00542 seconds
2999 cents,52:57 17:2 1:1,0.00515 seconds
2999 cents,52:57 17:2 1:1,0.00355 seconds
3000 cents,52:56 37:2 7:2,0.00534 seconds
3000 cents,52:56 37:2 7:2,0.00394 seconds
3001 cents,52:57 37:1,0.00564 seconds
3001 cents,52:57 37:1,0.00640 seconds
3002 cents,52:57 37:1 1:1,0.00353 seconds
3002 cents,52:57 37:1 1:1,0.00286 seconds
3003 cents,52:56 37:2 17:1,0.00400 seconds
3003 cents,52:56 37:2 17:1,0.00312 seconds
3004 cents,52:57 23:1 17:1,0.00325 seconds
3004 cents,52:57 23:1 17:1,0.00268 seconds
3005 cents,52:57 23:1 17:1 1:1,0.00355 seconds
3005 cents,52:57 23:1 17:1 1:1,0.00355 seconds
3006 cents,52:56 37:1 23:1 17:2,0.00474 seconds
3006 cents,52:56 37:1 23:1 17:2,0.00502 seconds
3007 cents,52:56 37:1 23:1 17:2 1:1,0.00494 seconds
3007 cents,52:56 37:1 23:1 17:2 1:1,0.00330 seconds
3008 cents,52:57 37:1 7:1,0.00258 seconds
3008 cents,52:57 37:1 7:1,0.00282 seconds
3009 cents,52:56 37:2 23:1,0.00351 seconds
3009 cents,52:56 37:2 23:1,0.00420 seconds
3010 cents,52:57 23:2,0.00281 seconds
3010 cents,52:57 23:2,0.00252 seconds
3011 cents,52:57 23:2 1:1,0.00324 seconds
3011 cents,52:57 23:2 1:1,0.00440 seconds
3012 cents,52:56 37:1 23:2 17:1,0.00326 seconds
3012 cents,52:56 37:1 23:2 17:1,0.00253 seconds
3013 cents,52:56 37:1 23:2 17:1 1:1,0.00278 seconds
3013 cents,52:56 37:1 23:2 17:1 1:1,0.00278 seconds
3014 cents,52:55 37:2 23:2 17:2,0.00557 seconds
3014 cents,52:55 37:2 23:2 17:2,0.00525 seconds
3015 cents,52:57 37:1 7:2,0.00303 seconds
3015 cents,52:57 37:1 7:2,0.00376 seconds
3016 cents,52:58,0.00289 seconds
3016 cents,52:58,0.00272 seconds
3017 cents,52:58 1:1,0.00333 seconds
3017 cents,52:58 1:1,0.00287 seconds
3018 cents,52:57 37:1 17:1,0.00463 seconds
3018 cents,52:57 37:1 17:1,0.00282 seconds
3019 cents,52:57 37:1 17:1 1:1,0.00311 seconds
3019 cents,52:57 37:1 17:1 1:1,0.00267 seconds
3020 cents,52:56 37:2 17:2,0.00435 seconds
3020 cents,52:56 37:2 17:2,0.00447 seconds
3021 cents,52:57 23:1 17:2,0.00346 seconds
3021 cents,52:57 23:1 17:2,0.00335 seconds
3022 cents,52:57 23:1 17:2 1:1,0.00385 seconds
3022 cents,52:57 23:1 17:2 1:1,0.00337 seconds
3023 cents,52:58 7:1,0.00582 seconds
3023 cents,52:58 7:1,0.00540 seconds
3024 cents,52:57 37:1 23:1,0.00505 seconds
3024 cents,52:57 37:1 23:1,0.00286 seconds
3025 cents,52:57 37:1 23:1 1:1,0.00294 seconds
3025 cents,52:57 37:1 23:1 1:1,0.00367 seconds
3026 cents,52:56 37:2 23:1 17:1,0.00480 seconds
3026 cents,52:56 37:2 23:1 17:1,0.00331 seconds
3027 cents,52:57 23:2 17:1,0.00488 seconds
3027 cents,52:57 23:2 17:1,0.00544 seconds
3028 cents,52:57 23:2 17:1 1:1,0.00402 seconds
3028 cents,52:57 23:2 17:1 1:1,0.00282 seconds
3029 cents,52:56 37:1 23:2 17:2,0.00262 seconds
3029 cents,52:56 37:1 23:2 17:2,0.00278 seconds
3030 cents,52:58 7:2,0.00548 seconds
3030 cents,52:58 7:2,0.00353 seconds
3031 cents,52:57 37:1 23:1 7:1,0.00253 seconds
3031 cents,52:57 37:1 23:1 7:1,0.00268 seconds
3032 cents,52:56 37:2 23:2,0.00524 seconds
3032 cents,52:56 37:2 23:2,0.00360 seconds
3033 cents,52:58 17:1,0.00268 seconds
3033 cents,52:58 17:1,0.00260 seconds
3034 cents,52:58 17:1 1:1,0.00299 seconds
3034 cents,52:58 17:1 1:1,0.00291 seconds
3035 cents,52:57 37:1 17:2,0.00461 seconds
3035 cents,52:57 37:1 17:2,0.00257 seconds
3036 cents,52:57 37:1 17:2 1:1,0.00270 seconds
3036 cents,52:57 37:1 17:2 1:1,0.00342 seconds
3037 cents,52:58 7:3,0.00491 seconds
3037 cents,52:58 7:3,0.00408 seconds
3038 cents,52:57 37:2,0.00275 seconds
3038 cents,52:57 37:2,0.00274 seconds
3039 cents,52:58 23:1,0.00562 seconds
3039 cents,52:58 23:1,0.00477 seconds
3040 cents,52:58 23:1 1:1,0.00269 seconds
3040 cents,52:58 23:1 1:1,0.00287 seconds
3041 cents,52:57 37:1 23:1 17:1,0.00435 seconds
3041 cents,52:57 37:1 23:1 17:1,0.00304 seconds
3042 cents,52:57 37:1 23:1 17:1 1:1,0.00280 seconds
3042 cents,52:57 37:1 23:1 17:1 1:1,0.00254 seconds
3043 cents,52:56 37:2 23:1 17:2,0.00439 seconds
3043 cents,52:56 37:2 23:1 17:2,0.00414 seconds
3044 cents,52:57 23:2 17:2,0.00315 seconds
3044 cents,52:57 23:2 17:2,0.00234 seconds
3045 cents,52:57 37:2 7:1,0.00258 seconds
3045 cents,52:57 37:2 7:1,0.00266 seconds
3046 cents,52:58 23:1 7:1,0.00331 seconds
3046 cents,52:58 23:1 7:1,0.00269 seconds
3047 cents,52:57 37:1 23:2,0.00246 seconds
3047 cents,52:57 37:1 23:2,0.00239 seconds
3048 cents,52:57 37:1 23:2 1:1,0.00349 seconds
3048 cents,52:57 37:1 23:2 1:1,0.00328 seconds
3049 cents,52:56 37:2 23:2 17:1,0.00308 seconds
3049 cents,52:56 37:2 23:2 17:1,0.00234 seconds
3050 cents,52:58 17:2,0.00342 seconds
3050 cents,52:58 17:2,0.00480 seconds
3051 cents,52:58 17:2 1:1,0.00366 seconds
3051 cents,52:58 17:2 1:1,0.00251 seconds
3052 cents,52:57 37:2 7:2,0.00342 seconds
3052 cents,52:57 37:2 7:2,0.00488 seconds
3053 cents,52:58 37:1,0.00483 seconds
3053 cents,52:58 37:1,0.00244 seconds
3054 cents,52:58 37:1 1:1,0.00286 seconds
3054 cents,52:58 37:1 1:1,0.00341 seconds
3055 cents,52:57 37:2 17:1,0.00318 seconds
3055 cents,52:57 37:2 17:1,0.00287 seconds
3056 cents,52:58 23:1 17:1,0.00502 seconds
3056 cents,52:58 23:1 17:1,0.00417 seconds
3057 cents,52:58 23:1 17:1 1:1,0.00367 seconds
3057 cents,52:58 23:1 17:1 1:1,0.00260 seconds
3058 cents,52:57 37:1 23:1 17:2,0.00519 seconds
3058 cents,52:57 37:1 23:1 17:2,0.00510 seconds
3059 cents,52:57 37:1 23:1 17:2 1:1,0.00457 seconds
3059 cents,52:57 37:1 23:1 17:2 1:1,0.00379 seconds
3060 cents,52:58 37:1 7:1,0.00217 seconds
3060 cents,52:58 37:1 7:1,0.00242 seconds
3061 cents,52:57 37:2 23:1,0.00436 seconds
3061 cents,52:57 37:2 23:1,0.00328 seconds
3062 cents,52:58 23:2,0.00240 seconds
3062 cents,52:58 23:2,0.00224 seconds
3063 cents,52:58 23:2 1:1,0.00244 seconds
3063 cents,52:58 23:2 1:1,0.00239 seconds
3064 cents,52:57 37:1 23:2 17:1,0.00244 seconds
3064 cents,52:57 37:1 23:2 17:1,0.00416 seconds
3065 cents,52:57 37:1 23:2 17:1 1:1,0.00259 seconds
3065 cents,52:57 37:1 23:2 17:1 1:1,0.00241 seconds
3066 cents,52:56 37:2 23:2 17:2,0.00402 seconds
3066 cents,52:56 37:2 23:2 17:2,0.00506 seconds
3067 cents,52:58 37:1 7:2,0.00520 seconds
3067 cents,52:58 37:1 7:2,0.00511 seconds
3068 cents,52:59,0.00584 seconds
3068 cents,52:59,0.00265 seconds
3069 cents,52:59 1:1,0.00285 seconds
3069 cents,52:59 1:1,0.00258 seconds
3070 cents,52:58 37:1 17:1,0.00451 seconds
3070 cents,52:58 37:1 17:1,0.00347 seconds
3071 cents,52:58 37:1 17:1 1:1,0.00269 seconds
3071 cents,52:58 37:1 17:1 1:1,0.00236 seconds
3072 cents,52:57 37:2 17:2,0.00311 seconds
3072 cents,52:57 37:2 17:2,0.00306 seconds
3073 cents,52:58 23:1 17:2,0.00364 seconds
3073 cents,52:58 23:1 17:2,0.00260 seconds
3074 cents,52:58 23:1 17:2 1:1,0.00237 seconds
3074 cents,52:58 23:1 17:2 1:1,0.00255 seconds
3075 cents,52:59 7:1,0.00524 seconds
3075 cents,52:59 7:1,0.00497 seconds
3076 cents,52:58 37:1 23:1,0.00646 seconds
3076 cents,52:58 37:1 23:1,0.00488 seconds
3077 cents,52:58 37:1 23:1 1:1,0.00466 seconds
3077 cents,52:58 37:1 23:1 1:1,0.00532 seconds
3078 cents,52:57 37:2 23:1 17:1,0.00586 seconds
3078 cents,52:57 37:2 23:1 17:1,0.00309 seconds
3079 cents,52:58 23:2 17:1,0.00512 seconds
3079 cents,52:58 23:2 17:1,0.00402 seconds
3080 cents,52:58 23:2 17:1 1:1,0.00361 seconds
3080 cents,52:58 23:2 17:1 1:1,0.00267 seconds
3081 cents,52:57 37:1 23:2 17:2,0.00309 seconds
3081 cents,52:57 37:1 23:2 17:2,0.00375 seconds
3082 cents,52:59 7:2,0.00600 seconds
3082 cents,52:59 7:2,0.00479 seconds
3083 cents,52:58 37:1 23:1 7:1,0.00401 seconds
3083 cents,52:58 37:1 23:1 7:1,0.00272 seconds
3084 cents,52:57 37:2 23:2,0.00532 seconds
3084 cents,52:57 37:2 23:2,0.00260 seconds
3085 cents,52:59 17:1,0.00404 seconds
3085 cents,52:59 17:1,0.00365 seconds
3086 cents,52:59 17:1 1:1,0.00502 seconds
3086 cents,52:59 17:1 1:1,0.00315 seconds
3087 cents,52:58 37:1 17:2,0.00482 seconds
3087 cents,52:58 37:1 17:2,0.00545 seconds
3088 cents,52:58 37:1 17:2 1:1,0.00403 seconds
3088 cents,52:58 37:1 17:2 1:1,0.00264 seconds
3089 cents,52:59 7:3,0.00543 seconds
3089 cents,52:59 7:3,0.00693 seconds
3090 cents,52:58 37:2,0.00464 seconds
3090 cents,52:58 37:2,0.00370 seconds
3091 cents,52:59 23:1,0.00548 seconds
3091 cents,52:59 23:1,0.00530 seconds
3092 cents,52:59 23:1 1:1,0.00675 seconds
3092 cents,52:59 23:1 1:1,0.00331 seconds
3093 cents,52:58 37:1 23:1 17:1,0.00575 seconds
3093 cents,52:58 37:1 23:1 17:1,0.00438 seconds
3094 cents,52:58 37:1 23:1 17:1 1:1,0.00602 seconds
3094 cents,52:58 37:1 23:1 17:1 1:1,0.00587 seconds
3095 cents,52:57 37:2 23:1 17:2,0.00385 seconds
3095 cents,52:57 37:2 23:1 17:2,0.00547 seconds
3096 cents,52:58 23:2 17:2,0.00471 seconds
3096 cents,52:58 23:2 17:2,0.00489 seconds
3097 cents,52:58 37:2 7:1,0.00562 seconds
3097 cents,52:58 37:2 7:1,0.00611 seconds
3098 cents,52:59 23:1 7:1,0.00461 seconds
3098 cents,52:59 23:1 7:1,0.00341 seconds
3099 cents,52:58 37:1 23:2,0.00558 seconds
3099 cents,52:58 37:1 23:2,0.00458 seconds
3100 cents,52:58 37:1 23:2 1:1,0.00413 seconds
3100 cents,52:58 37:1 23:2 1:1,0.00307 seconds
3101 cents,52:57 37:2 23:2 17:1,0.00341 seconds
3101 cents,52:57 37:2 23:2 17:1,0.00395 seconds
3102 cents,52:59 17:2,0.00501 seconds
3102 cents,52:59 17:2,0.00412 seconds
3103 cents,52:59 17:2 1:1,0.00930 seconds
3103 cents,52:59 17:2 1:1,0.00414 seconds
3104 cents,52:58 37:2 7:2,0.00511 seconds
3104 cents,52:58 37:2 7:2,0.00520 seconds
3105 cents,52:59 37:1,0.00349 seconds
3105 cents,52:59 37:1,0.00478 seconds
3106 cents,52:59 37:1 1:1,0.00369 seconds
3106 cents,52:59 37:1 1:1,0.00297 seconds
3107 cents,52:58 37:2 17:1,0.00501 seconds
3107 cents,52:58 37:2 17:1,0.00272 seconds
3108 cents,52:59 23:1 17:1,0.00472 seconds
3108 cents,52:59 23:1 17:1,0.00500 seconds
3109 cents,52:59 23:1 17:1 1:1,0.00395 seconds
3109 cents,52:59 23:1 17:1 1:1,0.00317 seconds
3110 cents,52:58 37:1 23:1 17:2,0.00583 seconds
3110 cents,52:58 37:1 23:1 17:2,0.00533 seconds
3111 cents,52:58 37:1 23:1 17:2 1:1,0.00340 seconds
3111 cents,52:58 37:1 23:1 17:2 1:1,0.00476 seconds
3112 cents,52:59 37:1 7:1,0.00689 seconds
3112 cents,52:59 37:1 7:1,0.00466 seconds
3113 cents,52:58 37:2 23:1,0.00510 seconds
3113 cents,52:58 37:2 23:1,0.00494 seconds
3114 cents,52:59 23:2,0.00328 seconds
3114 cents,52:59 23:2,0.00330 seconds
3115 cents,52:59 23:2 1:1,0.00600 seconds
3115 cents,52:59 23:2 1:1,0.00327 seconds
3116 cents,52:58 37:1 23:2 17:1,0.00298 seconds
3116 cents,52:58 37:1 23:2 17:1,0.00341 seconds
3117 cents,52:58 37:1 23:2 17:1 1:1,0.00587 seconds
3117 cents,52:58 37:1 23:2 17:1 1:1,0.00543 seconds
3118 cents,52:57 37:2 23:2 17:2,0.00621 seconds
3118 cents,52:57 37:2 23:2 17:2,0.00603 seconds
3119 cents,52:59 37:1 7:2,0.00538 seconds
3119 cents,52:59 37:1 7:2,0.00608 seconds
3120 cents,52:60,0.00437 seconds
3120 cents,52:60,0.00281 seconds
3121 cents,52:60 1:1,0.00303 seconds
3121 cents,52:60 1:1,0.00548 seconds
3122 cents,52:59 37:1 17:1,0.00504 seconds
3122 cents,52:59 37:1 17:1,0.00293 seconds
3123 cents,52:59 37:1 17:1 1:1,0.00388 seconds
3123 cents,52:59 37:1 17:1 1:1,0.00345 seconds
3124 cents,52:58 37:2 17:2,0.00414 seconds
3124 cents,52:58 37:2 17:2,0.00368 seconds
3125 cents,52:59 23:1 17:2,0.00416 seconds
3125 cents,52:59 23:1 17:2,0.00516 seconds
3126 cents,52:59 23:1 17:2 1:1,0.00377 seconds
3126 cents,52:59 23:1 17:2 1:1,0.00449 seconds
3127 cents,52:60 7:1,0.00301 seconds
3127 cents,52:60 7:1,0.00349 seconds
3128 cents,52:59 37:1 23:1,0.00389 seconds
3128 cents,52:59 37:1 23:1,0.00344 seconds
3129 cents,52:59 37:1 23:1 1:1,0.00541 seconds
3129 cents,52:59 37:1 23:1 1:1,0.00443 seconds
3130 cents,52:58 37:2 23:1 17:1,0.00466 seconds
3130 cents,52:58 37:2 23:1 17:1,0.00271 seconds
3131 cents,52:59 23:2 17:1,0.00325 seconds
3131 cents,52:59 23:2 17:1,0.00394 seconds
3132 cents,52:59 23:2 17:1 1:1,0.00579 seconds
3132 cents,52:59 23:2 17:1 1:1,0.00568 seconds
3133 cents,52:58 37:1 23:2 17:2,0.00511 seconds
3133 cents,52:58 37:1 23:2 17:2,0.00492 seconds
3134 cents,52:60 7:2,0.00430 seconds
3134 cents,52:60 7:2,0.00351 seconds
3135 cents,52:59 37:1 23:1 7:1,0.00468 seconds
3135 cents,52:59 37:1 23:1 7:1,0.00298 seconds
3136 cents,52:58 37:2 23:2,0.00563 seconds
3136 cents,52:58 37:2 23:2,0.00350 seconds
3137 cents,52:60 17:1,0.00590 seconds
3137 cents,52:60 17:1,0.00638 seconds
3138 cents,52:60 17:1 1:1,0.00627 seconds
3138 cents,52:60 17:1 1:1,0.00524 seconds
3139 cents,52:59 37:1 17:2,0.00619 seconds
3139 cents,52:59 37:1 17:2,0.00547 seconds
3140 cents,52:59 37:1 17:2 1:1,0.00390 seconds
3140 cents,52:59 37:1 17:2 1:1,0.00600 seconds
3141 cents,52:60 7:3,0.00409 seconds
3141 cents,52:60 7:3,0.00373 seconds
3142 cents,52:59 37:2,0.00381 seconds
3142 cents,52:59 37:2,0.00385 seconds
3143 cents,52:60 23:1,0.00500 seconds
3143 cents,52:60 23:1,0.00277 seconds
3144 cents,52:60 23:1 1:1,0.00523 seconds
3144 cents,52:60 23:1 1:1,0.00548 seconds
3145 cents,52:59 37:1 23:1 17:1,0.00422 seconds
3145 cents,52:59 37:1 23:1 17:1,0.00473 seconds
3146 cents,52:59 37:1 23:1 17:1 1:1,0.00338 seconds
3146 cents,52:59 37:1 23:1 17:1 1:1,0.00385 seconds
3147 cents,52:58 37:2 23:1 17:2,0.00544 seconds
3147 cents,52:58 37:2 23:1 17:2,0.00355 seconds
3148 cents,52:59 23:2 17:2,0.00515 seconds
3148 cents,52:59 23:2 17:2,0.00384 seconds
3149 cents,52:59 37:2 7:1,0.00495 seconds
3149 cents,52:59 37:2 7:1,0.00356 seconds
3150 cents,52:60 23:1 7:1,0.00540 seconds
3150 cents,52:60 23:1 7:1,0.00492 seconds
3151 cents,52:59 37:1 23:2,0.00553 seconds
3151 cents,52:59 37:1 23:2,0.00538 seconds
3152 cents,52:59 37:1 23:2 1:1,0.00647 seconds
3152 cents,52:59 37:1 23:2 1:1,0.00752 seconds
3153 cents,52:58 37:2 23:2 17:1,0.00611 seconds
